age,type_employer,fnlwgt
51,Self-emp-not-inc,30012
20,Private,368852
23,?,123983
27,Private,284250
41,Self-emp-not-inc,126094
40,Private,176286
30,Private,74966
36,Private,220696
24,Private,182163
49,Private,105449
23,Private,224632
37,Private,126011
28,Private,312588
35,Private,139086
32,Local-gov,190228
73,Private,349347
51,Private,82566
57,Private,161662
30,Local-gov,197886
47,Private,162494
41,Local-gov,396467
46,Private,196707
27,Private,175387
36,Private,185203
38,Local-gov,325538
59,Private,118479
34,Self-emp-not-inc,87209
53,Private,173020
39,Private,67433
24,Private,126822
30,Private,24292
40,Private,67243
18,?,344742
38,Private,136137
83,Self-emp-not-inc,243567
34,Private,38223
29,Local-gov,190330
36,Local-gov,28996
58,Private,195878
23,Private,265077
43,Self-emp-inc,34218
53,Private,31460
53,Private,261207
30,Private,235124
18,Private,184101
64,Self-emp-not-inc,104958
43,Local-gov,135056
29,Private,353352
41,Private,181020
32,Private,43403
27,Private,101364
33,Federal-gov,122220
21,Private,538319
21,Private,206354
59,Private,195820
32,Local-gov,190889
20,Private,143062
31,Private,222130
40,Self-emp-inc,45054
23,Private,180497
19,Private,257750
43,Self-emp-inc,198316
26,?,188343
34,Private,118710
21,?,262241
29,Local-gov,152744
31,Private,148600
50,Private,177927
30,Private,225243
48,Private,146497
33,Private,172304
51,State-gov,79324
43,Private,221550
73,?,378922
27,Private,54897
35,Private,176123
66,Private,204283
59,?,441227
39,Private,175232
32,Private,27882
17,Private,184924
28,Private,181466
32,Private,386806
23,Private,50341
26,Private,40915
40,Private,182136
30,Federal-gov,164552
33,Private,237833
20,Private,270517
44,Federal-gov,130749
41,Self-emp-not-inc,355918
18,Private,214617
20,Private,162164
41,Private,173682
48,Self-emp-inc,341762
22,Private,157541
31,Private,124483
27,?,157624
60,Private,160625
17,Private,132859
23,Private,73514
25,Private,367306
31,Private,113543
55,Private,314592
38,Private,111499
42,Private,139012
24,State-gov,249385
28,Private,212286
48,Private,236197
44,Private,260046
37,Private,341672
22,Private,305781
55,Self-emp-not-inc,50197
21,Private,234108
63,?,186809
28,Private,70604
56,Private,204745
42,Private,212894
19,Private,167859
20,Private,83141
21,Private,327797
24,Private,203203
58,Private,88572
57,Private,174353
49,Private,175109
38,Private,65324
20,Private,181761
32,Private,185027
35,State-gov,49352
19,Private,157605
17,Private,268276
30,State-gov,185590
36,Self-emp-not-inc,295127
22,Private,113703
21,Private,286824
38,State-gov,34493
34,Self-emp-inc,154120
19,Private,144161
45,Private,101320
40,Private,294708
23,Private,224640
18,Private,195318
54,Private,199307
20,?,424034
38,State-gov,220421
41,Private,244522
17,Private,295488
20,Private,108887
22,Private,267945
45,Self-emp-not-inc,111679
27,?,308995
51,Private,250423
18,Private,27780
73,Private,333676
17,Private,121425
76,Private,199949
35,Private,216711
51,Federal-gov,23698
66,Self-emp-inc,107627
20,Private,112854
30,Private,277488
47,Self-emp-not-inc,168109
46,Local-gov,141058
34,State-gov,278378
53,Local-gov,228723
54,Self-emp-inc,138852
22,?,313786
55,Private,199919
45,Private,235924
49,Private,166857
25,Private,164488
27,Private,203776
50,Private,33931
29,Private,193152
22,Private,29810
34,Private,58305
62,Private,252134
73,Local-gov,161027
58,Self-emp-not-inc,81642
53,Private,238481
48,Self-emp-inc,302612
24,State-gov,390867
68,Private,182574
20,Private,24967
39,Private,80638
35,State-gov,140752
34,Private,198613
38,Private,296478
40,Self-emp-not-inc,33219
32,Private,236770
29,Private,211208
34,?,24504
39,Private,165215
34,Self-emp-inc,62396
50,Private,121038
22,Private,341227
50,Local-gov,145166
30,Private,174704
30,?,138744
27,Private,247819
31,Private,203488
56,Private,49647
22,Private,119359
30,Self-emp-inc,173858
38,Self-emp-not-inc,36270
30,Private,347166
67,Private,219687
53,Private,290640
72,?,132015
26,Private,109570
27,Private,183523
22,?,199426
35,Private,67728
28,Private,103802
71,Private,211707
64,?,380687
35,Private,114765
34,Private,351810
34,Private,157446
39,Self-emp-inc,135500
34,Private,345705
52,Private,89041
48,Private,55237
47,Private,181363
32,Private,113364
25,Private,106377
43,State-gov,345969
30,Private,196342
35,Private,123606
35,Private,179579
41,Local-gov,189956
33,Private,134886
56,Private,179625
33,Private,307640
68,Private,208478
33,Private,243330
46,Self-emp-not-inc,131091
23,Private,122048
29,Private,72338
29,Private,188675
24,Private,354351
32,Private,178109
34,Private,169583
57,Private,111553
46,Private,186410
62,Private,178249
52,Private,198824
22,?,121070
50,Private,102346
45,Federal-gov,90533
58,Private,129786
26,Private,155213
32,Private,106014
43,Private,203642
24,Private,254767
24,Self-emp-not-inc,161508
26,Private,314177
28,Self-emp-not-inc,236471
52,Private,99602
43,Private,57322
23,Private,202373
43,Local-gov,300099
33,Self-emp-not-inc,361817
25,Private,255004
20,Private,303565
29,Private,199499
44,State-gov,307468
38,Private,256864
39,Self-emp-inc,144154
30,Private,136832
32,Private,288273
31,Private,300497
18,Private,200876
50,Federal-gov,189831
62,?,263374
22,Private,188274
45,Private,174426
33,Private,100882
46,Private,216666
46,Private,118714
31,Private,113708
23,Self-emp-not-inc,216129
39,Private,139057
39,Private,144169
52,Self-emp-not-inc,168553
33,Private,130057
47,Private,191978
35,Private,210310
27,Private,220754
66,?,143417
39,Self-emp-not-inc,263081
32,Private,252168
28,Private,176972
24,Private,160261
23,Private,224954
31,Local-gov,47276
25,Private,52536
40,Private,201495
60,Private,176731
32,Private,151053
47,Private,50092
60,Private,127084
23,Private,53306
20,Private,86143
34,Private,509364
32,Private,251243
22,Private,388885
24,Private,134787
46,Private,144351
40,Private,184378
61,Private,227266
56,Private,284701
31,Local-gov,128016
39,Private,214896
36,Private,409189
39,Private,242922
33,Private,318982
41,Private,244945
27,Private,155382
55,Private,353881
20,?,37932
28,Private,478315
35,Private,241126
28,Private,111900
47,Self-emp-not-inc,355978
56,Private,117872
60,Private,166330
19,Private,323605
29,Private,228075
52,Self-emp-inc,114758
60,Self-emp-not-inc,170114
35,Private,146042
29,Private,130620
51,Self-emp-not-inc,220001
41,Private,187802
50,Self-emp-inc,177487
39,Private,261504
48,Local-gov,148121
27,Private,108431
56,Self-emp-not-inc,73746
37,Private,73715
42,Self-emp-inc,152071
57,Private,24384
28,Local-gov,180271
34,Self-emp-not-inc,100079
33,Private,95530
41,Self-emp-inc,99212
40,Private,170230
45,Private,282172
48,?,136455
62,?,250091
52,Private,202930
39,Private,262158
66,?,37331
17,Private,99161
52,State-gov,104280
37,Self-emp-not-inc,29814
54,Private,57758
59,Private,98350
39,Self-emp-inc,329980
60,Private,154589
56,Self-emp-not-inc,176280
43,Private,185057
54,Self-emp-not-inc,33863
50,Private,144968
25,Private,274228
28,Private,99838
25,Private,248612
45,Private,161954
36,Private,107302
18,Private,242893
35,Private,208106
21,Private,26410
42,Self-emp-not-inc,37618
26,State-gov,326033
54,Private,220115
49,Federal-gov,203505
41,Private,303510
23,Private,308498
20,Private,257509
41,Private,184630
24,State-gov,147253
18,Private,161063
18,Private,225859
59,Private,322691
66,Self-emp-not-inc,197816
50,Private,30682
48,Private,173938
32,Private,128829
60,Private,145995
28,Private,189346
40,Private,194360
38,Local-gov,72338
41,Private,428420
40,Private,187702
38,Private,224566
38,Private,425502
74,Private,211075
80,?,174995
35,State-gov,88215
38,Local-gov,37931
42,Private,255847
46,Private,144844
31,Private,91666
37,Private,278924
47,Private,285200
36,State-gov,180220
52,Private,312446
40,Private,197609
66,Private,180211
47,Self-emp-inc,105779
18,Private,231335
43,Private,95634
35,Private,202027
32,Private,295117
23,Private,305423
28,?,30237
49,Private,265295
35,Self-emp-not-inc,202027
39,Self-emp-inc,336226
60,Private,142922
35,Private,36270
52,Private,198863
40,Private,289636
50,Private,109277
61,Private,199198
35,?,117528
70,Private,89787
54,Federal-gov,175083
44,Private,104196
67,Private,131656
36,Private,208068
48,?,167381
50,Private,155434
73,?,180603
62,Private,256723
63,Private,206052
29,Local-gov,302422
29,Private,360401
44,Private,165815
61,Private,198231
44,Private,651702
24,Private,111445
29,Private,167610
27,?,175552
38,Private,96185
90,Private,46786
25,Private,27678
44,Private,210525
27,Self-emp-not-inc,328518
65,Private,242580
49,State-gov,247043
53,Private,103931
33,Private,105370
39,Local-gov,116666
43,Private,163769
63,Private,130968
27,Private,89813
41,Local-gov,52037
27,Private,197918
37,Private,32668
60,Private,143932
48,Private,163706
37,Local-gov,218184
27,Private,381789
44,Local-gov,171589
26,Private,82091
47,Private,60267
22,Private,112130
40,Private,217120
39,Private,28572
69,Self-emp-not-inc,164754
20,Private,211968
51,Private,202752
21,Private,256504
21,Private,107960
45,Federal-gov,98524
30,Private,122042
71,Private,179574
57,Private,123515
67,Private,105438
24,Private,235894
34,Private,242984
31,Private,344200
54,Private,111130
19,Private,57145
35,Private,211494
42,Private,355728
64,Private,301352
46,Private,33109
66,State-gov,148380
26,Private,203777
48,Private,83407
21,?,183945
35,Private,200445
23,Private,32732
18,Private,716066
40,Private,107433
65,Private,150095
35,Private,348771
27,Private,302422
17,Private,191910
29,Private,159109
45,Private,102147
68,Self-emp-not-inc,376957
67,Self-emp-not-inc,132626
43,Private,352005
38,Private,22042
39,Private,286026
47,Federal-gov,239321
37,Private,184659
27,Local-gov,137629
47,Federal-gov,126204
46,Private,471990
39,Self-emp-not-inc,247975
20,Private,289944
51,Private,201062
52,Private,204226
47,Self-emp-inc,188610
43,Self-emp-not-inc,260696
48,Private,175468
59,Private,168145
33,Private,169879
27,Private,169460
66,?,115880
20,?,114813
43,Self-emp-not-inc,237670
33,Self-emp-not-inc,103435
47,Private,32825
38,Private,359001
52,Private,102828
22,Private,341610
53,Local-gov,124094
22,Private,227994
35,Private,54595
32,Private,244268
19,Private,238969
27,Private,397962
34,Private,228873
57,Private,82676
24,Self-emp-not-inc,204209
27,Private,180262
34,Private,340458
49,Private,104542
44,Private,347653
48,Private,246891
40,Private,144928
43,Private,117728
76,Private,278938
18,?,128538
33,Federal-gov,26543
78,?,165694
80,Self-emp-inc,120796
59,Self-emp-not-inc,32552
52,Private,29658
60,Private,140516
28,Private,239753
40,Private,406811
33,Private,402848
34,Private,87943
56,Self-emp-inc,83922
62,Local-gov,223637
27,Private,170148
24,?,192711
44,Private,192225
22,Private,254547
52,Private,217663
37,Private,334291
22,Private,127647
33,Private,119164
44,Private,569761
51,Federal-gov,72436
39,Self-emp-not-inc,218490
42,Private,107762
59,Self-emp-not-inc,190997
40,Private,137421
27,Private,127796
19,Private,323054
37,Private,143058
40,Private,79488
37,Private,264700
33,Private,141229
52,Self-emp-not-inc,209642
17,Private,156736
65,Private,330144
38,Private,200445
53,Self-emp-inc,202069
43,Private,193882
38,Private,368256
48,Private,216093
28,Private,60374
40,Self-emp-not-inc,188436
41,State-gov,108945
37,Private,61518
26,Self-emp-not-inc,31143
33,Federal-gov,43608
31,Local-gov,168906
43,Private,409902
56,Private,98809
38,Private,680390
23,Self-emp-not-inc,448026
70,Self-emp-not-inc,36311
31,Private,127651
64,Private,186731
44,Private,201908
44,Private,254303
51,Private,204304
37,Private,365739
62,Private,71751
38,Private,170861
32,Private,264554
19,Private,304469
32,Private,281030
30,?,186420
65,Private,399296
46,Private,282538
28,Private,169069
33,Self-emp-not-inc,238186
28,Private,285897
45,Private,310260
47,Private,95661
71,Private,29770
30,Private,62932
45,Private,170092
32,Private,111883
26,Self-emp-not-inc,253899
59,?,147989
51,Private,199688
22,Private,384787
21,Private,244312
40,Private,34987
49,Private,447554
35,Private,217605
57,Private,176904
42,Private,106159
42,Private,202083
50,Local-gov,153064
56,Private,128764
57,Private,237691
19,Private,183264
29,Private,37933
51,Private,153870
75,Private,314209
42,Private,67243
43,Self-emp-not-inc,144928
27,Private,206903
33,Private,159187
43,Private,201723
53,Federal-gov,225339
37,Private,123104
42,Private,363591
39,Self-emp-not-inc,222204
52,Private,96359
25,Private,248990
40,Private,360884
46,Private,181970
18,Private,36162
42,Private,200574
39,Private,430336
38,?,295166
47,Private,332465
28,Private,211208
19,Private,148392
30,Private,351770
39,Private,106838
37,Self-emp-inc,291518
21,Private,263886
20,Private,203027
57,Self-emp-not-inc,181031
34,Private,535869
66,?,106791
21,State-gov,132247
35,Private,169672
18,Private,236272
46,Self-emp-not-inc,51271
54,Private,102828
18,?,165532
71,?,205011
32,Private,160362
53,Private,200576
48,Private,185079
25,Private,108779
34,Local-gov,134886
34,Self-emp-not-inc,33442
19,Private,417657
27,Private,218781
51,Private,215647
40,Local-gov,240504
51,Private,226735
29,Private,250679
32,Private,162675
45,Private,189123
34,Self-emp-inc,80249
41,Private,123403
40,Local-gov,179580
61,Private,136262
49,Private,160167
55,Self-emp-inc,67433
46,Self-emp-not-inc,154083
23,Private,215616
63,Self-emp-inc,180955
52,Local-gov,35092
26,Private,152035
32,Private,128002
34,State-gov,117503
19,Private,375077
54,State-gov,249096
46,Private,28497
25,Private,233994
45,Private,112761
36,Private,37778
24,Private,278130
51,Private,183200
21,Private,118657
32,Private,146154
51,Private,40230
45,Local-gov,185588
58,State-gov,139736
66,Self-emp-not-inc,240294
38,Private,298871
18,Private,102690
23,Private,394612
42,Local-gov,193537
60,Self-emp-inc,189098
20,Private,36235
44,Private,211517
38,Private,210438
55,Self-emp-not-inc,126117
32,Private,56150
25,Private,208999
43,Private,228320
37,Private,40955
27,Private,377680
43,Private,188331
39,State-gov,25806
46,Private,189680
20,Private,206215
44,State-gov,138634
23,Private,293091
66,Private,33619
19,Private,223648
42,Private,115085
48,Private,123681
58,Private,100960
37,?,254773
24,Private,390348
29,Private,173113
61,Federal-gov,91726
38,Private,203836
42,Private,445940
33,Private,93206
47,Private,149700
30,Private,110622
48,Private,138342
53,Private,151411
55,Self-emp-inc,392325
42,Federal-gov,115932
27,Private,218184
39,Private,49020
23,?,218415
42,Self-emp-inc,287037
24,Private,183751
32,Self-emp-not-inc,189461
57,Self-emp-not-inc,87584
27,Private,58124
27,Private,136448
62,Local-gov,76720
50,Self-emp-not-inc,386397
51,Private,384248
44,Private,199202
35,Private,150309
39,Private,387430
51,Local-gov,35211
47,Local-gov,200471
35,Private,176967
36,State-gov,97136
35,Local-gov,91124
39,Private,210945
25,Private,75759
24,Private,374253
32,Private,169768
36,Private,152621
58,Private,236596
32,Federal-gov,145983
57,Federal-gov,199114
58,Self-emp-not-inc,359972
26,Private,245465
51,Self-emp-inc,124963
51,Private,237735
40,Local-gov,261497
43,Private,174748
56,State-gov,175057
18,Private,138266
47,Self-emp-not-inc,94100
24,Self-emp-not-inc,143062
45,Private,264526
30,Private,215808
37,Private,69481
34,Private,25322
50,Private,166368
45,?,28359
42,Private,111895
34,Private,398874
23,Private,423453
22,Private,254547
51,Private,123703
35,Private,297574
19,Private,349620
49,Private,157272
47,Private,168262
20,Private,32426
54,Self-emp-inc,117674
19,Private,320014
33,Self-emp-not-inc,131568
34,Private,196253
33,Private,118551
26,Private,269060
18,Private,217942
42,Private,173938
38,Private,51838
26,Private,208122
27,Private,210765
31,Private,87418
56,Private,136472
20,Private,19410
37,Federal-gov,173192
29,Self-emp-not-inc,32280
27,Private,161683
19,Private,262601
54,Federal-gov,114674
31,Private,297188
47,Private,215686
19,Private,78401
23,Private,378460
17,Self-emp-inc,325171
29,Private,158096
27,Private,282313
29,Private,274010
49,?,407495
24,Federal-gov,332194
35,Private,85399
56,Private,126677
25,Self-emp-not-inc,21472
46,State-gov,165852
56,Private,182460
61,Private,89686
40,Private,287079
73,Self-emp-not-inc,30958
34,Private,302770
53,Federal-gov,276868
34,Private,52537
58,Private,111169
67,Self-emp-inc,127605
39,Private,158962
24,Private,198259
29,State-gov,243875
24,Private,175183
49,Private,99179
53,Private,304353
47,Private,216414
22,Private,216181
42,Private,345363
63,Private,237379
42,Private,59474
33,Private,168030
54,State-gov,239256
41,Private,210259
36,Private,82488
20,?,230955
57,Private,245193
17,Private,93511
35,Self-emp-not-inc,190387
52,Private,95128
22,Private,198148
68,Private,217424
38,Private,167482
54,Local-gov,449172
45,Local-gov,192793
39,Private,325374
26,Private,143756
30,Private,162442
20,State-gov,177787
34,State-gov,98995
36,Private,98389
38,Private,698363
35,Self-emp-inc,153976
39,Self-emp-not-inc,93319
38,Private,320305
30,Federal-gov,356689
39,Self-emp-not-inc,169542
72,Without-pay,121004
32,Private,211239
35,Private,281982
61,Private,223133
21,Private,155483
54,Private,174319
62,Private,65868
56,Self-emp-inc,131916
24,Private,126613
37,Private,183800
21,?,224209
34,State-gov,173730
33,Private,141841
44,Local-gov,159449
26,Federal-gov,393728
33,Private,309590
22,Private,215395
52,Private,146767
58,Private,104613
42,Local-gov,213019
24,Private,206974
28,Private,215955
50,Private,150975
37,Private,147638
41,Self-emp-inc,67671
39,Private,314007
36,Private,209993
40,Local-gov,101795
35,Private,218955
20,Private,41356
27,Self-emp-not-inc,30244
22,Private,203894
41,Private,182108
38,Local-gov,193026
32,Private,206541
52,Federal-gov,192386
32,Local-gov,230912
31,State-gov,190305
30,Private,259058
53,Local-gov,103995
32,Private,195891
39,Self-emp-not-inc,152587
46,State-gov,107231
47,Private,280483
33,Private,172579
59,Private,328525
30,Private,272669
48,Private,126754
45,Private,142287
18,Private,165950
38,Private,66326
47,Private,46044
64,?,143716
40,Private,277647
30,Private,496414
19,?,124884
35,Self-emp-not-inc,195744
47,Private,114459
25,Private,170786
49,Private,180899
20,Private,197997
22,Private,193090
24,Private,194247
25,Private,40915
63,Private,201700
44,Private,242861
53,Private,126977
18,Private,301814
36,Private,308945
34,Private,236543
17,Never-worked,131593
33,?,177733
39,Federal-gov,32312
23,Private,105577
50,Private,98975
17,Private,151141
51,Private,194097
38,Private,168355
38,Self-emp-not-inc,342635
29,Private,29974
36,Local-gov,202207
25,Private,211097
41,Private,165304
42,Private,294431
48,Private,199735
46,Private,70754
21,Private,54472
48,Private,443377
20,Private,286734
25,Private,163620
48,Private,172695
34,Private,81223
27,Private,335015
34,Private,161153
43,Private,341204
47,Private,331650
41,Private,147372
29,Private,304082
39,Private,107164
51,Self-emp-not-inc,35295
56,Private,143266
66,Private,115880
34,Private,284629
26,Private,152436
23,Federal-gov,41031
27,Private,144808
28,Private,176683
24,Local-gov,195808
46,Local-gov,165160
44,Private,192878
24,Private,112137
49,Private,241350
20,Private,203263
38,Private,187346
60,?,50783
39,Private,101146
47,Private,145636
31,Private,104509
42,Private,77373
24,Private,183410
28,Private,197905
46,Private,173613
60,Self-emp-not-inc,235535
22,Private,29444
55,Self-emp-inc,183869
49,State-gov,216734
45,State-gov,90803
23,Private,403107
30,Local-gov,154950
37,Private,176014
37,Self-emp-not-inc,338320
42,Self-emp-not-inc,99185
49,Federal-gov,157569
17,?,127003
25,Private,230403
30,Private,314649
22,Private,401690
47,Private,183186
39,Private,65624
30,Private,119411
33,Private,260782
37,Self-emp-not-inc,348960
19,Private,187161
41,Private,239296
39,Private,150057
47,Local-gov,93618
35,Private,282951
30,Self-emp-not-inc,166961
26,Local-gov,189027
41,Private,172828
71,?,125101
44,Self-emp-inc,56651
19,Private,225156
30,Local-gov,181091
17,Private,168203
31,Private,169122
25,Private,241825
70,Private,174032
47,?,224108
90,Private,175491
34,Self-emp-inc,29254
24,Private,111368
20,Private,54012
24,Private,234640
26,Local-gov,163189
61,Private,197286
33,Private,162312
25,Private,371987
27,Local-gov,132718
27,Private,180553
51,Private,160703
27,Private,113866
40,Private,154374
43,Private,193882
67,Private,127921
22,Private,196943
36,Private,201769
45,Private,187033
25,Local-gov,190057
31,Private,176410
52,Private,99682
44,Federal-gov,240628
17,?,406920
51,Self-emp-not-inc,25932
40,Private,133456
50,Private,188186
55,Private,265579
58,State-gov,138130
45,Private,111706
38,Local-gov,331609
24,Local-gov,146343
46,Local-gov,192323
46,Private,161819
24,Private,44738
23,Private,117779
44,Private,403782
72,Federal-gov,217864
65,?,111916
52,?,159755
27,Local-gov,204098
58,Private,312131
53,State-gov,43952
38,Private,203836
54,Private,97778
41,Private,171615
40,Private,382499
42,Self-emp-inc,23813
52,Private,366232
43,Private,233130
29,Private,663394
28,Private,287268
38,Private,160035
34,Private,62124
33,Private,160594
30,Private,200246
36,Local-gov,114719
39,Private,193260
40,Private,244835
59,Private,283005
45,Private,174386
33,Private,181388
46,Self-emp-inc,204928
41,Private,173858
50,State-gov,103063
49,Federal-gov,195437
57,Private,353881
18,Local-gov,36411
38,Private,190776
54,Private,99516
54,Private,457237
40,Private,277256
19,?,272166
17,Private,27415
40,Self-emp-inc,225165
67,Self-emp-not-inc,364862
27,Private,167501
21,Private,149809
24,Private,200819
19,Private,25429
20,?,125905
23,Private,419394
55,Self-emp-not-inc,145574
62,?,190873
33,Private,114764
18,Private,110142
23,Private,40165
19,Private,96483
28,Private,179512
38,Self-emp-not-inc,107410
25,Self-emp-inc,158751
18,Private,78817
38,Self-emp-not-inc,233571
30,Private,111567
42,Private,390781
51,Private,142835
39,Private,182189
18,Self-emp-inc,184920
30,Local-gov,370990
35,Self-emp-not-inc,190895
76,?,79445
30,Self-emp-not-inc,176185
50,Self-emp-inc,287598
22,Private,106615
38,Private,248011
30,Private,102320
52,Private,279344
35,Private,416745
39,Private,103456
50,Private,105010
27,Private,221977
55,Private,66356
23,Private,130773
46,Local-gov,199281
30,Private,433325
28,Private,377869
50,Self-emp-not-inc,163678
20,Private,162688
71,Self-emp-inc,146365
28,Private,154571
43,Self-emp-inc,247981
30,Private,87418
25,Private,212522
51,Private,334273
21,Private,275421
46,Private,192963
64,State-gov,550848
48,Private,300168
38,Private,285890
30,Private,343699
42,Private,199018
50,State-gov,172962
49,Private,187370
26,Private,229977
19,Private,28790
28,Private,47907
41,Private,162140
64,Private,270333
35,Private,139770
21,?,403860
18,State-gov,201117
79,?,48574
31,Private,156743
48,Private,216414
24,Private,165107
28,Private,32510
44,Self-emp-not-inc,246862
55,Private,147653
50,Private,156877
19,State-gov,135162
34,Private,57426
40,Federal-gov,199303
25,Private,164229
33,Private,153151
25,Private,355124
51,Private,360131
69,?,323016
27,Private,110622
57,Private,319733
31,Private,128065
29,Private,253262
17,Private,73338
48,Self-emp-not-inc,309895
26,Private,179569
68,Private,339168
57,Self-emp-not-inc,286836
37,Private,359131
45,Self-emp-not-inc,32172
30,Private,90308
19,Private,227178
22,Private,114357
29,Private,169544
31,Private,181091
19,Private,456572
90,Private,313749
53,Local-gov,110510
49,Private,115613
48,Private,109421
23,Private,26248
24,Private,33551
21,State-gov,151790
21,Private,83580
56,Private,33323
38,Self-emp-inc,222532
26,Private,125089
55,Private,184948
32,Private,180871
33,Private,100228
21,Private,227411
31,Private,87535
44,Federal-gov,308027
17,Private,70868
26,Self-emp-not-inc,201930
32,Private,134886
32,Private,167990
38,Federal-gov,338320
59,Local-gov,435836
24,Private,126613
27,Private,178778
50,Private,166565
27,Private,180271
22,Private,202125
18,Private,135315
29,State-gov,240738
20,Private,182615
26,Private,158846
56,State-gov,110257
23,?,38455
49,Private,236913
73,Private,92298
56,Local-gov,294623
29,Private,205249
35,Self-emp-inc,213008
73,?,132737
50,Private,196232
23,?,22966
51,Private,161599
44,Private,205706
42,Private,158555
33,?,98145
20,Private,161708
35,Private,230279
50,Private,337606
34,Private,122616
19,Private,255161
64,Private,391121
33,State-gov,160261
43,Private,412379
28,Private,398220
42,State-gov,147206
37,Private,371576
24,Private,183594
47,Private,94809
38,Private,179262
32,Private,32406
28,Private,76129
25,Private,323229
45,Private,294671
31,Private,174215
66,Private,304957
31,Private,117028
57,Self-emp-not-inc,315460
20,Private,243878
38,Private,234962
45,Private,233511
28,Private,82488
46,Private,28419
32,Private,339196
22,Private,133833
29,Private,160264
36,Federal-gov,186934
19,?,258026
57,Private,314153
24,State-gov,330836
78,Self-emp-not-inc,59583
26,Private,63234
34,Private,123291
34,Private,121321
31,Private,62374
58,Private,37345
37,Private,38948
36,Private,132879
41,Private,230020
26,Private,265781
19,Private,172582
58,Self-emp-inc,349910
36,State-gov,422275
33,Private,345277
68,Private,121846
44,Federal-gov,244054
30,Self-emp-inc,224498
34,Self-emp-not-inc,338042
19,Private,89734
53,Federal-gov,227836
28,Local-gov,312372
37,Federal-gov,214542
36,Private,48855
55,Federal-gov,113398
32,Private,207201
53,Private,129525
45,Private,343377
23,Private,340432
42,Private,334522
37,Private,256636
68,Local-gov,254218
45,Private,111979
30,Private,157911
17,Private,181015
27,Private,176683
26,Private,599057
42,?,56483
31,Self-emp-not-inc,247088
30,Private,37646
25,Private,178421
31,Private,142675
20,?,195075
58,Private,239523
42,Private,44402
36,Private,177907
30,Local-gov,183000
32,Local-gov,161478
37,Private,497300
37,Private,126569
59,Private,348430
42,Private,245317
27,Private,401723
32,Private,459465
39,Private,114251
30,Private,339773
30,Private,261677
39,Private,435638
51,?,157327
44,Private,188331
42,Private,29320
53,Local-gov,35305
30,Private,80933
27,Private,405855
57,?,176897
48,Private,141944
29,Private,195446
19,Private,333953
40,Private,104196
45,Private,302584
21,?,520231
39,Private,248445
30,Private,280069
37,Private,204277
22,Private,324637
70,Private,178120
52,State-gov,184529
22,Private,237386
63,Private,209790
55,Private,60193
59,Private,69884
46,Local-gov,272780
36,Self-emp-not-inc,186035
43,Private,139277
29,Private,201454
38,State-gov,116975
21,?,247075
66,Private,169804
45,Local-gov,148254
29,Private,183639
37,State-gov,482927
37,Local-gov,397877
17,Private,321880
43,Private,170525
45,Private,72896
60,Private,162347
29,Self-emp-not-inc,179008
52,Private,400004
19,?,172582
32,Private,204742
46,Self-emp-not-inc,245724
41,Private,271753
44,State-gov,185832
25,Private,185952
21,Private,187088
53,Private,218630
23,Private,238179
45,Private,89325
39,Private,192664
19,Private,229516
35,Private,186819
27,Private,36440
52,Private,203635
18,Private,165316
23,Local-gov,40021
55,Private,349910
68,Local-gov,31725
50,Private,178946
32,Private,49539
48,Self-emp-inc,184787
31,Local-gov,204470
44,Private,184871
54,State-gov,32778
49,Private,160647
47,State-gov,216414
24,Private,204226
73,Private,139978
43,Private,222596
42,Private,412379
51,Private,332489
53,Private,157947
20,?,203353
49,Private,148995
17,Private,154398
23,Private,117363
23,Private,119051
37,Private,121228
42,Local-gov,226020
28,Private,190836
22,Private,112164
52,Private,181677
32,Private,360593
67,?,407618
42,Federal-gov,178074
44,Private,228729
29,Private,200511
28,Private,162501
55,Private,124808
35,Private,99462
54,Self-emp-not-inc,117674
65,Self-emp-not-inc,336848
43,Self-emp-inc,27444
23,Private,161708
43,Self-emp-not-inc,240170
31,Private,126501
64,?,207321
66,Private,313255
25,Private,216010
33,Private,93930
35,Private,330664
23,Private,131230
55,Private,204751
33,Private,110592
59,Self-emp-not-inc,56392
48,Private,207120
31,Local-gov,151726
49,Private,261688
53,Local-gov,182677
38,Private,149018
35,Private,26999
70,Private,278139
39,Federal-gov,135500
43,Self-emp-inc,135342
61,Private,163729
21,Private,307371
56,Private,50490
35,Private,112341
35,Self-emp-not-inc,280570
60,Private,80574
38,Private,245372
57,Self-emp-not-inc,275943
33,Private,405913
27,Private,214695
46,Local-gov,144531
49,Private,165937
35,Private,283122
31,Private,256680
59,Private,99131
23,Private,214120
34,Private,188096
53,Local-gov,99682
48,Private,188432
25,Private,161478
19,Private,100999
39,Private,22494
52,Private,138497
33,?,190027
20,Private,204596
59,Private,212783
18,Private,243240
61,Private,21175
44,Private,148138
22,Private,537222
36,Private,284582
34,Private,112115
18,Private,215110
66,Private,28367
52,Private,266529
38,Private,177134
59,Self-emp-not-inc,70623
29,Private,260645
28,?,290267
26,Private,196899
25,Private,205947
46,Private,324655
32,Private,144949
22,?,122048
21,Private,161508
55,Private,129762
36,Private,312206
23,Private,209483
41,Private,27305
23,Private,54472
27,Private,448841
21,Private,335570
54,Private,94055
24,Private,200973
48,Local-gov,328610
37,?,70282
51,Private,123011
32,Private,180871
41,Private,118768
58,Self-emp-inc,189933
53,Private,311269
20,Private,209955
33,Private,196266
75,State-gov,220618
