sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;54;Black;spouse present;Undergraduate;United-States;Local-gov;Other;<=50K
Male;44;White;spouse present;Graduate;United-States;State-gov;Technical;>50K
Male;34;White;spouse present;Graduate;United-States;State-gov;Technical;>50K
Male;21;White;spouse not present;Undergraduate;United-States;Self-emp-inc;Nontechnical;<=50K
Male;33;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;40;White;spouse present;Professional Education;United-States;Self-emp-inc;Nontechnical;>50K
Male;44;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
Male;33;White;spouse not present;Professional Education;United-States;Local-gov;Other;<=50K
Male;21;White;spouse not present;Undergraduate;United-States;Local-gov;Other;<=50K
Female;35;Black;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Other;<=50K
Male;43;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;51;White;spouse present;Graduate;United-States;Local-gov;Technical;<=50K
Male;29;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;51;Black;spouse not present;High School;United-States;Local-gov;Other;<=50K
Male;35;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;18;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;58;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;57;White;spouse present;Undergraduate;United-States;Self-emp-inc;Nontechnical;>50K
Female;19;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;37;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;38;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Female;45;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;27;Asian-Pac-Islander;spouse present;Undergraduate;Cambodia;Private;Technical;>50K
Male;38;White;spouse present;Undergraduate;United-States;Local-gov;Other;<=50K
Male;30;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;46;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;60;White;spouse present;High School;United-States;Private;Nontechnical;>50K
Male;30;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;47;Black;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;42;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;27;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;44;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;33;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;54;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;58;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Other;<=50K
Male;45;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;59;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Female;29;White;spouse not present;Professional Education;United-States;Private;Other;<=50K
Female;27;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;44;White;spouse present;Graduate;United-States;Private;Technical;>50K
Male;44;White;spouse present;High School;United-States;Private;Technical;>50K
Male;33;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;27;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;33;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;55;Black;spouse not present;Professional Education;United-States;Private;Other;<=50K
Male;32;Other;spouse present;Professional Education;United-States;Self-emp-not-inc;Technical;<=50K
Male;31;White;spouse present;Professional Education;United-States;Private;Nontechnical;<=50K
Male;57;White;spouse present;Professional Education;United-States;Self-emp-inc;Technical;>50K
Male;30;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;28;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;30;Asian-Pac-Islander;spouse not present;Undergraduate;South;Self-emp-not-inc;Nontechnical;<=50K
Male;29;White;spouse present;Graduate;United-States;Private;Technical;>50K
Female;66;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;60;White;spouse present;High School;United-States;Private;Technical;>50K
Male;31;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;26;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;24;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;29;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;44;White;spouse present;High School;United-States;Private;Technical;>50K
Male;34;White;spouse present;Undergraduate;United-States;Local-gov;Nontechnical;>50K
Male;59;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;23;Asian-Pac-Islander;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
*;23;*;*;*;*;*;*;*
Female;55;Black;spouse not present;Professional Education;United-States;Local-gov;Technical;<=50K
Male;39;White;spouse present;High School;United-States;Self-emp-inc;Nontechnical;>50K
Male;39;Black;spouse not present;High School;United-States;Private;Technical;<=50K
Male;57;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;35;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;39;White;spouse present;Professional Education;United-States;Local-gov;Other;>50K
Female;47;White;spouse present;High School;United-States;Private;Nontechnical;>50K
Male;53;White;spouse present;Graduate;United-States;State-gov;Other;>50K
Male;23;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;35;White;spouse not present;Graduate;United-States;Private;Technical;>50K
Female;44;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;28;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;26;Asian-Pac-Islander;spouse not present;Undergraduate;Poland;Private;Nontechnical;<=50K
Male;23;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;32;White;spouse present;High School;Ireland;Private;Other;<=50K
Male;49;White;spouse present;Undergraduate;United-States;Self-emp-inc;Other;>50K
Male;36;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;36;White;spouse not present;High School;United-States;Private;Other;<=50K
*;21;*;*;*;*;*;*;*
Male;54;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Female;43;Black;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;35;White;spouse not present;Undergraduate;United-States;Local-gov;Other;<=50K
Male;31;White;spouse present;Undergraduate;United-States;Private;Other;>50K
Male;46;Asian-Pac-Islander;spouse present;Undergraduate;India;Private;Technical;<=50K
Female;46;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;56;White;spouse present;High School;United-States;Private;Other;<=50K
Male;21;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;51;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
Male;47;White;spouse not present;Undergraduate;United-States;State-gov;Technical;<=50K
Male;42;White;spouse not present;Primary School;Puerto-Rico;Private;Technical;<=50K
Female;19;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;25;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;37;White;spouse present;Graduate;United-States;Private;Technical;>50K
Male;35;Black;spouse present;High School;United-States;Private;Other;<=50K
Male;40;White;spouse present;High School;United-States;Private;Other;<=50K
Male;57;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;38;White;spouse present;High School;United-States;Private;Technical;>50K
Female;48;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;34;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;46;White;spouse not present;Undergraduate;United-States;Federal-gov;Other;<=50K
Male;45;White;spouse not present;Graduate;United-States;State-gov;Other;<=50K
Male;32;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;>50K
Male;35;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;62;White;spouse not present;Undergraduate;United-States;Private;Technical;>50K
Male;50;White;spouse present;Professional Education;United-States;Private;Other;<=50K
Male;25;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;41;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;35;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;33;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;38;White;spouse present;Professional Education;United-States;Private;Nontechnical;>50K
Male;37;White;spouse not present;Undergraduate;United-States;State-gov;Technical;<=50K
Male;56;White;spouse present;High School;United-States;Private;Technical;>50K
Male;19;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;31;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;33;White;spouse not present;High School;Puerto-Rico;Private;Nontechnical;<=50K
*;72;*;*;*;*;*;*;*
Male;54;White;spouse present;High School;United-States;Private;Other;>50K
Female;30;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;51;White;spouse not present;Graduate;United-States;Private;Technical;>50K
Male;30;White;spouse present;High School;United-States;Private;Technical;>50K
Male;30;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;32;Black;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;30;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;35;White;spouse present;Graduate;United-States;Private;Other;<=50K
Female;40;White;spouse not present;Undergraduate;United-States;Private;Other;>50K
Female;38;White;spouse not present;Undergraduate;United-States;State-gov;Technical;<=50K
Female;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;32;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;49;White;spouse not present;Graduate;United-States;Private;Other;<=50K
Male;60;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;60;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;55;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
Male;24;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;53;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
Female;69;White;spouse not present;Undergraduate;United-States;State-gov;Other;<=50K
Female;41;White;spouse present;High School;United-States;Private;Other;>50K
Female;32;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;45;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;59;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;31;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;40;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;44;White;spouse present;Professional Education;United-States;Private;Technical;>50K
Female;63;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;31;White;spouse present;Undergraduate;United-States;Local-gov;Other;>50K
Male;51;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;51;Asian-Pac-Islander;spouse present;High School;Philippines;Private;Technical;<=50K
Male;23;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;49;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;56;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;39;White;spouse present;High School;United-States;Private;Technical;>50K
Male;39;White;spouse present;Professional Education;United-States;Self-emp-not-inc;Technical;>50K
Female;30;White;spouse not present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;43;White;spouse present;Undergraduate;Germany;Self-emp-not-inc;Nontechnical;<=50K
Male;31;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;44;White;spouse present;Graduate;United-States;Local-gov;Technical;<=50K
Male;43;White;spouse present;Professional Education;United-States;Self-emp-not-inc;Technical;>50K
Male;41;White;spouse present;Undergraduate;United-States;Private;Other;>50K
Male;43;White;spouse present;High School;United-States;Private;Other;>50K
Male;47;White;spouse present;Undergraduate;United-States;State-gov;Technical;>50K
Male;38;White;spouse not present;Professional Education;United-States;Self-emp-not-inc;Technical;>50K
Male;46;White;spouse present;Professional Education;United-States;Private;Technical;<=50K
Female;19;White;spouse not present;Undergraduate;United-States;State-gov;Other;<=50K
Male;19;White;spouse not present;Primary School;Guatemala;Private;Other;<=50K
Male;24;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;39;White;spouse present;Undergraduate;United-States;Self-emp-inc;Other;<=50K
Female;37;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Male;40;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;27;White;spouse not present;Professional Education;United-States;Private;Nontechnical;<=50K
Female;22;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;21;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;32;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;20;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;45;White;spouse not present;Graduate;United-States;Private;Other;>50K
Male;46;White;spouse present;Professional Education;United-States;Local-gov;Other;>50K
Female;46;White;spouse not present;Professional Education;United-States;Private;Nontechnical;<=50K
Male;26;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;47;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;22;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;34;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;49;White;spouse present;Primary School;Portugal;Private;Technical;<=50K
Male;20;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;28;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;30;Black;spouse present;High School;United-States;Private;Technical;<=50K
Male;23;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;20;White;spouse not present;High School;Mexico;Private;Other;<=50K
Male;31;White;spouse present;Undergraduate;Mexico;Private;Other;<=50K
Male;46;White;spouse not present;Primary School;Puerto-Rico;Private;Technical;<=50K
Female;42;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;60;White;spouse present;High School;United-States;Self-emp-not-inc;Technical;<=50K
Male;30;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;27;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Female;20;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;56;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;>50K
Male;41;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;61;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;47;Black;spouse not present;High School;United-States;Private;Nontechnical;>50K
Male;60;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;33;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;48;White;spouse present;Undergraduate;Canada;Private;Technical;>50K
Male;56;White;spouse present;High School;United-States;Private;Nontechnical;>50K
Male;50;White;spouse present;Professional Education;United-States;Private;Other;>50K
Male;57;White;spouse present;Graduate;United-States;Self-emp-not-inc;Technical;>50K
Female;20;Other;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;46;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Female;21;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;37;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;42;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Female;20;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;54;White;spouse present;Graduate;United-States;Private;Technical;>50K
Female;32;White;spouse present;High School;United-States;Local-gov;Other;<=50K
Male;50;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;49;Black;spouse not present;Undergraduate;United-States;Federal-gov;Other;<=50K
Male;48;White;spouse present;Professional Education;United-States;Private;Other;<=50K
Female;24;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;46;Asian-Pac-Islander;spouse present;Graduate;Philippines;Private;Technical;>50K
Female;42;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;52;White;spouse present;Undergraduate;United-States;Self-emp-inc;Technical;<=50K
Female;58;Black;spouse not present;Professional Education;United-States;Local-gov;Other;<=50K
Female;37;Amer-Indian-Eskimo;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;34;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;26;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Female;18;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;33;Black;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;41;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;21;White;spouse not present;Professional Education;United-States;Private;Other;<=50K
Female;23;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Female;26;White;spouse not present;Undergraduate;United-States;Federal-gov;Technical;<=50K
Female;33;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Female;24;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;43;Asian-Pac-Islander;spouse present;High School;China;Private;Technical;<=50K
*;52;*;*;*;*;*;*;*
Female;61;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;35;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;35;White;spouse present;High School;United-States;Private;Technical;>50K
Male;45;White;spouse present;High School;United-States;Self-emp-inc;Nontechnical;>50K
Male;43;White;spouse present;High School;United-States;Local-gov;Nontechnical;>50K
Male;51;White;spouse present;High School;United-States;Private;Other;>50K
Male;35;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;47;White;spouse present;Undergraduate;Germany;Federal-gov;Other;>50K
Male;22;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;49;White;spouse present;Professional Education;United-States;Self-emp-inc;Nontechnical;>50K
Male;20;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;27;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;42;White;spouse not present;Professional Education;United-States;Private;Technical;<=50K
Male;23;White;spouse not present;Undergraduate;United-States;Self-emp-not-inc;Other;<=50K
Female;20;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;47;White;spouse present;High School;United-States;Private;Other;<=50K
Male;17;Black;spouse not present;High School;United-States;Private;Other;<=50K
Female;39;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;25;White;spouse present;High School;Mexico;Private;Technical;<=50K
Female;31;Black;spouse present;Professional Education;United-States;Private;Nontechnical;<=50K
Male;44;Black;spouse not present;High School;Haiti;Private;Other;<=50K
Male;53;White;spouse present;Professional Education;United-States;Private;Nontechnical;>50K
Male;34;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;45;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;34;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;35;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
Male;36;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;45;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;37;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;53;White;spouse present;Professional Education;United-States;Private;Technical;>50K
Female;35;White;spouse present;Graduate;United-States;Private;Technical;>50K
Male;65;White;spouse present;Undergraduate;United-States;Self-emp-inc;Nontechnical;<=50K
Male;49;White;spouse not present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;24;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;54;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Female;17;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;60;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;46;White;spouse present;Undergraduate;United-States;Private;Nontechnical;>50K
Female;26;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;58;White;spouse present;Primary School;Cuba;Private;Other;<=50K
Male;37;White;spouse not present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
Male;41;White;spouse present;Graduate;United-States;Private;Technical;>50K
Male;30;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;19;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;48;White;spouse present;Undergraduate;Greece;Private;Nontechnical;>50K
Female;22;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;25;White;spouse not present;Primary School;Guatemala;Private;Other;<=50K
Male;18;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;21;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;47;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Female;33;Amer-Indian-Eskimo;spouse not present;High School;United-States;Private;Other;<=50K
Male;39;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;67;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Male;19;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;18;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;36;Black;spouse not present;High School;United-States;Private;Other;<=50K
Male;23;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;73;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;35;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Male;31;White;spouse present;Professional Education;United-States;Private;Technical;>50K
Male;20;White;spouse not present;High School;United-States;Private;Technical;<=50K
Female;20;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;27;White;spouse present;High School;Mexico;Private;Nontechnical;<=50K
Male;66;White;spouse present;High School;United-States;Self-emp-inc;Nontechnical;<=50K
Male;66;White;spouse present;Graduate;United-States;Private;Nontechnical;<=50K
Female;64;White;spouse not present;Graduate;United-States;Private;Technical;<=50K
Male;48;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;24;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;51;White;spouse present;High School;United-States;Self-emp-not-inc;Other;<=50K
Male;25;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;33;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;50;White;spouse present;High School;United-States;Private;Technical;<=50K
*;51;*;*;*;*;*;*;*
Male;34;White;spouse present;Undergraduate;United-States;State-gov;Technical;>50K
Female;41;Black;spouse not present;High School;United-States;Local-gov;Other;<=50K
Male;30;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;<=50K
Male;59;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;41;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;>50K
Male;36;White;spouse not present;Graduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Male;37;White;spouse present;Primary School;Mexico;Private;Other;<=50K
Male;28;Amer-Indian-Eskimo;spouse not present;High School;United-States;Private;Other;<=50K
Male;19;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;28;White;spouse present;Undergraduate;United-States;Private;Other;<=50K
Male;62;Black;spouse present;High School;United-States;Private;Technical;<=50K
Male;36;White;spouse present;Graduate;United-States;Private;Nontechnical;>50K
*;58;*;*;*;*;*;*;*
Male;42;White;spouse not present;High School;United-States;Self-emp-inc;Nontechnical;<=50K
Male;43;White;spouse present;High School;United-States;Self-emp-inc;Technical;<=50K
Male;29;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;32;White;spouse not present;High School;United-States;State-gov;Nontechnical;<=50K
Male;64;White;spouse not present;High School;United-States;Local-gov;Other;<=50K
Female;39;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;26;Black;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;19;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;21;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;32;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;30;White;spouse present;Professional Education;United-States;Local-gov;Other;<=50K
Female;26;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;20;Asian-Pac-Islander;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;19;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;33;White;spouse present;Undergraduate;United-States;Federal-gov;Other;>50K
Male;23;White;spouse present;Undergraduate;El-Salvador;Private;Technical;<=50K
Male;29;White;spouse present;High School;United-States;Private;Technical;<=50K
Female;42;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;30;White;spouse present;High School;United-States;Self-emp-not-inc;Nontechnical;<=50K
*;63;*;*;*;*;*;*;*
Male;34;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;60;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;<=50K
Male;48;White;spouse present;High School;United-States;Private;Other;<=50K
Male;25;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;27;Black;spouse present;Professional Education;United-States;Private;Other;<=50K
Male;55;White;spouse not present;High School;United-States;Self-emp-not-inc;Technical;>50K
Female;32;Black;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
*;22;*;*;*;*;*;*;*
Male;25;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Female;18;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;24;White;spouse present;Undergraduate;United-States;Local-gov;Other;<=50K
Female;29;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;<=50K
Male;39;White;spouse present;High School;United-States;Private;Technical;>50K
Male;33;White;spouse present;Graduate;United-States;Self-emp-inc;Technical;<=50K
Female;57;White;spouse not present;High School;United-States;Private;Technical;>50K
Female;22;White;spouse not present;High School;United-States;Private;Other;<=50K
Male;33;White;spouse present;High School;United-States;Private;Other;<=50K
Male;42;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;43;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;57;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Technical;>50K
Male;42;White;spouse not present;Graduate;United-States;Private;Technical;<=50K
Male;22;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Male;42;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;>50K
Male;39;White;spouse present;Undergraduate;United-States;Private;Nontechnical;<=50K
Female;41;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;20;Black;spouse not present;High School;United-States;Local-gov;Nontechnical;<=50K
Male;47;White;spouse present;Undergraduate;United-States;Private;Technical;<=50K
Female;44;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;29;Black;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;52;White;spouse not present;Undergraduate;United-States;Private;Other;>50K
Male;71;White;spouse not present;Undergraduate;United-States;Private;Nontechnical;>50K
Male;52;White;spouse not present;High School;United-States;Private;Technical;<=50K
Male;36;White;spouse present;High School;United-States;Private;Nontechnical;<=50K
Male;53;White;spouse not present;Undergraduate;United-States;Private;Technical;>50K
Female;37;White;spouse present;High School;United-States;Private;Other;>50K
Male;26;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;34;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;35;White;spouse not present;Undergraduate;United-States;Private;Technical;>50K
Female;20;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;34;White;spouse present;Undergraduate;United-States;Local-gov;Technical;<=50K
Male;56;White;spouse present;Undergraduate;United-States;Self-emp-not-inc;Nontechnical;<=50K
Female;39;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Female;24;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;24;White;spouse not present;High School;United-States;Private;Nontechnical;<=50K
Male;23;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Male;27;White;spouse not present;Undergraduate;United-States;Private;Technical;<=50K
Female;25;White;spouse not present;High School;United-States;Private;Other;<=50K
Female;29;White;spouse not present;Undergraduate;United-States;Private;Other;<=50K
Female;42;White;spouse present;Undergraduate;United-States;Private;Technical;>50K
Male;51;White;spouse present;High School;United-States;Private;Technical;<=50K
Male;31;White;spouse present;Professional Education;United-States;Private;Technical;<=50K
Male;59;White;spouse present;Primary School;Mexico;Private;Technical;<=50K
Female;29;White;spouse present;High School;United-States;Private;Other;<=50K
